prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,2,Selkirk St,Oakland,CA,94619,0,,4,3.0,2313,5662,1940,37.795392,-122.188487,,,http://www.zillow.com/homedetails/2-Selkirk-St-Oakland-CA-94619/24774797_zpid/,http://www.zillow.com/homedetails/2-Selkirk-St-Oakland-CA-94619/24774797_zpid/#charts-and-data,http://www.zillow.com/homes/24774797_zpid/,http://www.zillow.com/homes/comps/24774797_zpid/,24774797,944959,04/11/2016,,,0.291641511084,0,929000,12/10/2015,5.0,401
redfin,42,Gregory Pl,Oakland,CA,94619,0,,2,3.0,1650,5087,1949,37.793988,-122.186831,,,http://www.zillow.com/homedetails/42-Gregory-Pl-Oakland-CA-94619/24774811_zpid/,http://www.zillow.com/homedetails/42-Gregory-Pl-Oakland-CA-94619/24774811_zpid/#charts-and-data,http://www.zillow.com/homes/24774811_zpid/,http://www.zillow.com/homes/comps/24774811_zpid/,24774811,789665,04/11/2016,,,0.243497517928,0,825000,02/11/2016,4.0,500
redfin,4223,Reinhardt Dr,Oakland,CA,94619,0,,5,3.0,2754,7840,1954,37.793498,-122.184924,,,http://www.zillow.com/homedetails/4223-Reinhardt-Dr-Oakland-CA-94619/24774849_zpid/,http://www.zillow.com/homedetails/4223-Reinhardt-Dr-Oakland-CA-94619/24774849_zpid/#charts-and-data,http://www.zillow.com/homes/24774849_zpid/,http://www.zillow.com/homes/comps/24774849_zpid/,24774849,848670,04/11/2016,,,0.301689595914,0,950000,09/09/2015,5.0,344
redfin,4239,Reinhardt Dr,Oakland,CA,94619,0,,2,1.0,1311,6148,1946,37.793224,-122.184689,,,http://www.zillow.com/homedetails/4239-Reinhardt-Dr-Oakland-CA-94619/24774851_zpid/,http://www.zillow.com/homedetails/4239-Reinhardt-Dr-Oakland-CA-94619/24774851_zpid/#charts-and-data,http://www.zillow.com/homes/24774851_zpid/,http://www.zillow.com/homes/comps/24774851_zpid/,24774851,774470,04/11/2016,,,0.303971816782,0,625000,06/09/2015,9.0,476
redfin,4124,Gregory St,Oakland,CA,94619,0,,4,3.0,1881,5151,1948,37.794332,-122.184997,,,http://www.zillow.com/homedetails/4124-Gregory-St-Oakland-CA-94619/24774867_zpid/,http://www.zillow.com/homedetails/4124-Gregory-St-Oakland-CA-94619/24774867_zpid/#charts-and-data,http://www.zillow.com/homes/24774867_zpid/,http://www.zillow.com/homes/comps/24774867_zpid/,24774867,905666,04/11/2016,,,0.331600341884,0,910000,09/17/2015,5.0,483
redfin,4559,Elinora Ave,Oakland,CA,94619,0,,2,1.5,1500,5000,1940,37.795102,-122.18371,,,http://www.zillow.com/homedetails/4559-Elinora-Ave-Oakland-CA-94619/24774916_zpid/,http://www.zillow.com/homedetails/4559-Elinora-Ave-Oakland-CA-94619/24774916_zpid/#charts-and-data,http://www.zillow.com/homes/24774916_zpid/,http://www.zillow.com/homes/comps/24774916_zpid/,24774916,824755,04/11/2016,,,0.419676215895,0,755000,09/01/2015,6.0,503
redfin,4548,Fieldbrook Rd,Oakland,CA,94619,0,,4,3.0,2033,5227,1950,37.7942,-122.182783,,,http://www.zillow.com/homedetails/4548-Fieldbrook-Rd-Oakland-CA-94619/24774932_zpid/,http://www.zillow.com/homedetails/4548-Fieldbrook-Rd-Oakland-CA-94619/24774932_zpid/#charts-and-data,http://www.zillow.com/homes/24774932_zpid/,http://www.zillow.com/homes/comps/24774932_zpid/,24774932,853501,04/11/2016,,,0.427375731171,0,800000,06/30/2015,5.0,393
redfin,107,Selkirk St,Oakland,CA,94619,0,,2,2.0,1895,5427,1941,37.796265,-122.187923,,,http://www.zillow.com/homedetails/107-Selkirk-St-Oakland-CA-94619/24774940_zpid/,http://www.zillow.com/homedetails/107-Selkirk-St-Oakland-CA-94619/24774940_zpid/#charts-and-data,http://www.zillow.com/homes/24774940_zpid/,http://www.zillow.com/homes/comps/24774940_zpid/,24774940,814013,04/11/2016,,,0.357701722726,0,740000,01/15/2016,5.0,390
redfin,3932,Atlas Ave,Oakland,CA,94619,0,,2,1.0,1264,4791,1928,37.796622,-122.188807,,,http://www.zillow.com/homedetails/3932-Atlas-Ave-Oakland-CA-94619/24774975_zpid/,http://www.zillow.com/homedetails/3932-Atlas-Ave-Oakland-CA-94619/24774975_zpid/#charts-and-data,http://www.zillow.com/homes/24774975_zpid/,http://www.zillow.com/homes/comps/24774975_zpid/,24774975,741720,04/11/2016,,,0.372311843651,0,700000,08/11/2015,7.0,553
redfin,4285,Atlas Ave,Oakland,CA,94619,0,,2,1.5,1383,4500,1934,37.79833,-122.188519,,,http://www.zillow.com/homedetails/4285-Atlas-Ave-Oakland-CA-94619/24775006_zpid/,http://www.zillow.com/homedetails/4285-Atlas-Ave-Oakland-CA-94619/24775006_zpid/#charts-and-data,http://www.zillow.com/homes/24775006_zpid/,http://www.zillow.com/homes/comps/24775006_zpid/,24775006,813730,04/11/2016,,,0.491365268174,0,787000,09/01/2015,6.0,569
redfin,4200,Detroit Ave,Oakland,CA,94619,0,,2,1.0,1125,4213,1935,37.796943,-122.189009,,,http://www.zillow.com/homedetails/4200-Detroit-Ave-Oakland-CA-94619/24775018_zpid/,http://www.zillow.com/homedetails/4200-Detroit-Ave-Oakland-CA-94619/24775018_zpid/#charts-and-data,http://www.zillow.com/homes/24775018_zpid/,http://www.zillow.com/homes/comps/24775018_zpid/,24775018,808074,04/11/2016,,,0.393133909375,0,781000,06/02/2015,6.0,694
redfin,3758,Victor Ave,Oakland,CA,94619,0,,3,2.5,1853,6060,1941,37.795811,-122.189958,,,http://www.zillow.com/homedetails/3758-Victor-Ave-Oakland-CA-94619/24775162_zpid/,http://www.zillow.com/homedetails/3758-Victor-Ave-Oakland-CA-94619/24775162_zpid/#charts-and-data,http://www.zillow.com/homes/24775162_zpid/,http://www.zillow.com/homes/comps/24775162_zpid/,24775162,950966,04/11/2016,,,0.313561753018,0,875000,07/31/2015,3.0,472
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
0,498,0,0,0,-5000.0,-5000.0,-5000.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,5816,MORPETH St,Oakland,CA,94618,33,40731939,3,2.5,2066,5112,1936,37.839555,-122.229381,http://www.redfin.com/CA/Oakland/5816-Morpeth-St-94618/home/813897,,http://www.zillow.com/homedetails/5816-Morpeth-St-Oakland-CA-94618/24812579_zpid/,http://www.zillow.com/homedetails/5816-Morpeth-St-Oakland-CA-94618/24812579_zpid/#charts-and-data,http://www.zillow.com/homes/24812579_zpid/,http://www.zillow.com/homes/comps/24812579_zpid/,24812579,1173578,04/11/2016,4900,04/12/2016,0,0
redfin,5123,Golden Gate Ave,Oakland,CA,94618,0,,4,2.5,1787,6969,1936,37.844029,-122.23403,,,http://www.zillow.com/homedetails/5123-Golden-Gate-Ave-Oakland-CA-94618/24811490_zpid/,http://www.zillow.com/homedetails/5123-Golden-Gate-Ave-Oakland-CA-94618/24811490_zpid/#charts-and-data,http://www.zillow.com/homes/24811490_zpid/,http://www.zillow.com/homes/comps/24811490_zpid/,24811490,1223425,04/11/2016,,,0.399878876153,0,1150000,10/21/2015,3.0,643
redfin,4747,Proctor Ave,Oakland,CA,94618,0,,4,2.5,2168,5227,1994,37.841672,-122.228429,,,http://www.zillow.com/homedetails/4747-Proctor-Ave-Oakland-CA-94618/24812213_zpid/,http://www.zillow.com/homedetails/4747-Proctor-Ave-Oakland-CA-94618/24812213_zpid/#charts-and-data,http://www.zillow.com/homes/24812213_zpid/,http://www.zillow.com/homes/comps/24812213_zpid/,24812213,1558322,04/11/2016,,,0.155220172542,0,1510000,06/17/2015,4.0,696
redfin,4808,Proctor Ave,Oakland,CA,94618,0,,3,2.0,2141,4590,1993,37.841519,-122.227639,,,http://www.zillow.com/homedetails/4808-Proctor-Ave-Oakland-CA-94618/24812302_zpid/,http://www.zillow.com/homedetails/4808-Proctor-Ave-Oakland-CA-94618/24812302_zpid/#charts-and-data,http://www.zillow.com/homes/24812302_zpid/,http://www.zillow.com/homes/comps/24812302_zpid/,24812302,1490603,04/11/2016,,,0.165677215361,0,1419000,07/28/2015,4.0,662
redfin,4908,Cochrane Ave,Oakland,CA,94618,0,,3,2.0,2194,4250,1994,37.840446,-122.226272,,,http://www.zillow.com/homedetails/4908-Cochrane-Ave-Oakland-CA-94618/24812369_zpid/,http://www.zillow.com/homedetails/4908-Cochrane-Ave-Oakland-CA-94618/24812369_zpid/#charts-and-data,http://www.zillow.com/homes/24812369_zpid/,http://www.zillow.com/homes/comps/24812369_zpid/,24812369,1517704,04/11/2016,,,0.1804667028,0,1531000,05/12/2015,5.0,697
redfin,4927,Cochrane Ave,Oakland,CA,94618,0,,3,2.0,2209,4356,1993,37.840024,-122.226571,,,http://www.zillow.com/homedetails/4927-Cochrane-Ave-Oakland-CA-94618/24812376_zpid/,http://www.zillow.com/homedetails/4927-Cochrane-Ave-Oakland-CA-94618/24812376_zpid/#charts-and-data,http://www.zillow.com/homes/24812376_zpid/,http://www.zillow.com/homes/comps/24812376_zpid/,24812376,1526383,04/11/2016,,,0.156714248041,0,1500500,06/12/2015,5.0,679
redfin,86,Sonia St,Oakland,CA,94618,0,,3,2.0,2320,5227,1940,37.837015,-122.229825,,,http://www.zillow.com/homedetails/86-Sonia-St-Oakland-CA-94618/24812522_zpid/,http://www.zillow.com/homedetails/86-Sonia-St-Oakland-CA-94618/24812522_zpid/#charts-and-data,http://www.zillow.com/homes/24812522_zpid/,http://www.zillow.com/homes/comps/24812522_zpid/,24812522,1281860,04/11/2016,,,0.177161104,0,1225000,11/17/2015,1.0,528
redfin,229,Florence Ave,Oakland,CA,94618,0,,3,2.0,2034,5662,1931,37.840274,-122.230041,,,http://www.zillow.com/homedetails/229-Florence-Ave-Oakland-CA-94618/24812604_zpid/,http://www.zillow.com/homedetails/229-Florence-Ave-Oakland-CA-94618/24812604_zpid/#charts-and-data,http://www.zillow.com/homes/24812604_zpid/,http://www.zillow.com/homes/comps/24812604_zpid/,24812604,1122610,04/11/2016,,,0.0613581652003,0,1560000,05/06/2015,5.0,766
redfin,4725,Harbord Dr,Oakland,CA,94618,0,,3,2.5,1950,6015,1939,37.838477,-122.230881,,,http://www.zillow.com/homedetails/4725-Harbord-Dr-Oakland-CA-94618/24812710_zpid/,http://www.zillow.com/homedetails/4725-Harbord-Dr-Oakland-CA-94618/24812710_zpid/#charts-and-data,http://www.zillow.com/homes/24812710_zpid/,http://www.zillow.com/homes/comps/24812710_zpid/,24812710,1152861,04/11/2016,,,0.110665118845,0,1355000,02/19/2016,2.0,694
redfin,4827,Harbord Dr,Oakland,CA,94618,0,,3,2.0,2374,5368,1940,37.838328,-122.230493,,,http://www.zillow.com/homedetails/4827-Harbord-Dr-Oakland-CA-94618/24812716_zpid/,http://www.zillow.com/homedetails/4827-Harbord-Dr-Oakland-CA-94618/24812716_zpid/#charts-and-data,http://www.zillow.com/homes/24812716_zpid/,http://www.zillow.com/homes/comps/24812716_zpid/,24812716,1392794,04/11/2016,,,0.104253929602,0,1370000,08/04/2015,3.0,577
redfin,4355,Harbord Dr,Oakland,CA,94618,0,,3,2.0,1995,6200,1939,37.840233,-122.235243,,,http://www.zillow.com/homedetails/4355-Harbord-Dr-Oakland-CA-94618/24812745_zpid/,http://www.zillow.com/homedetails/4355-Harbord-Dr-Oakland-CA-94618/24812745_zpid/#charts-and-data,http://www.zillow.com/homes/24812745_zpid/,http://www.zillow.com/homes/comps/24812745_zpid/,24812745,1118453,04/11/2016,,,0.323271220178,0,1050000,07/16/2015,4.0,526
redfin,4650,Clarewood Dr,Oakland,CA,94618,0,,2,2.5,1914,2700,1966,37.838042,-122.23342,,,http://www.zillow.com/homedetails/4650-Clarewood-Dr-Oakland-CA-94618/24812794_zpid/,http://www.zillow.com/homedetails/4650-Clarewood-Dr-Oakland-CA-94618/24812794_zpid/#charts-and-data,http://www.zillow.com/homes/24812794_zpid/,http://www.zillow.com/homes/comps/24812794_zpid/,24812794,752696,04/11/2016,,,0.243926676876,0,715000,12/22/2015,9.0,373
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1282986,621,72310,92970,123960,874929.5,854269.5,823279.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,951,SUNNYHILLS Rd,Oakland,CA,94610,32,40732030,4,2.0,2454,4636,1926,37.809012,-122.232339,http://www.redfin.com/CA/Oakland/951-Sunnyhills-Rd-94610/home/2035984,,http://www.zillow.com/homedetails/951-Sunnyhills-Rd-Oakland-CA-94610/24747231_zpid/,http://www.zillow.com/homedetails/951-Sunnyhills-Rd-Oakland-CA-94610/24747231_zpid/#charts-and-data,http://www.zillow.com/homes/24747231_zpid/,http://www.zillow.com/homes/comps/24747231_zpid/,24747231,1378712,04/11/2016,5500,04/12/2016,0,0
redfin,720,Calmar Ave,Oakland,CA,94610,0,,3,3.0,2796,5062,1985,37.812435,-122.237005,,,http://www.zillow.com/homedetails/720-Calmar-Ave-Oakland-CA-94610/24746510_zpid/,http://www.zillow.com/homedetails/720-Calmar-Ave-Oakland-CA-94610/24746510_zpid/#charts-and-data,http://www.zillow.com/homes/24746510_zpid/,http://www.zillow.com/homes/comps/24746510_zpid/,24746510,1712803,04/11/2016,,,0.347573387353,0,1650000,07/31/2015,5.0,590
redfin,3858,Balfour Ave,Oakland,CA,94610,0,,4,2.0,2728,8023,1918,37.813747,-122.237481,,,http://www.zillow.com/homedetails/3858-Balfour-Ave-Oakland-CA-94610/24746340_zpid/,http://www.zillow.com/homedetails/3858-Balfour-Ave-Oakland-CA-94610/24746340_zpid/#charts-and-data,http://www.zillow.com/homes/24746340_zpid/,http://www.zillow.com/homes/comps/24746340_zpid/,24746340,1456177,04/11/2016,,,0.431060240825,0,1802000,10/14/2015,6.0,660
redfin,4266,Balfour Ave,Oakland,CA,94610,0,,4,3.5,2400,5662,1922,37.813866,-122.23165,,,http://www.zillow.com/homedetails/4266-Balfour-Ave-Oakland-CA-94610/24746399_zpid/,http://www.zillow.com/homedetails/4266-Balfour-Ave-Oakland-CA-94610/24746399_zpid/#charts-and-data,http://www.zillow.com/homes/24746399_zpid/,http://www.zillow.com/homes/comps/24746399_zpid/,24746399,1654318,04/11/2016,,,0.33748055658,0,1549000,10/23/2015,4.0,645
redfin,697,Santa Ray Ave,Oakland,CA,94610,0,,5,3.0,2571,6300,1925,37.811099,-122.237035,,,http://www.zillow.com/homedetails/697-Santa-Ray-Ave-Oakland-CA-94610/24746659_zpid/,http://www.zillow.com/homedetails/697-Santa-Ray-Ave-Oakland-CA-94610/24746659_zpid/#charts-and-data,http://www.zillow.com/homes/24746659_zpid/,http://www.zillow.com/homes/comps/24746659_zpid/,24746659,1342739,04/11/2016,,,0.294114180308,0,1420000,04/08/2016,3.0,552
redfin,946,Wawona Ave,Oakland,CA,94610,0,,3,2.5,2293,3320,1925,37.815185,-122.228996,,,http://www.zillow.com/homedetails/946-Wawona-Ave-Oakland-CA-94610/24746751_zpid/,http://www.zillow.com/homedetails/946-Wawona-Ave-Oakland-CA-94610/24746751_zpid/#charts-and-data,http://www.zillow.com/homes/24746751_zpid/,http://www.zillow.com/homes/comps/24746751_zpid/,24746751,1066794,04/11/2016,,,0.463908704445,0,935000,06/09/2015,8.0,407
redfin,774,Longridge Rd,Oakland,CA,94610,0,,3,3.0,2302,8395,1923,37.809631,-122.237253,,,http://www.zillow.com/homedetails/774-Longridge-Rd-Oakland-CA-94610/24747009_zpid/,http://www.zillow.com/homedetails/774-Longridge-Rd-Oakland-CA-94610/24747009_zpid/#charts-and-data,http://www.zillow.com/homes/24747009_zpid/,http://www.zillow.com/homes/comps/24747009_zpid/,24747009,1542808,04/11/2016,,,0.271630814561,0,1465000,09/30/2015,4.0,636
redfin,836,Rosemount Rd,Oakland,CA,94610,0,,3,2.5,2418,5800,1924,37.808884,-122.236169,,,http://www.zillow.com/homedetails/836-Rosemount-Rd-Oakland-CA-94610/24747069_zpid/,http://www.zillow.com/homedetails/836-Rosemount-Rd-Oakland-CA-94610/24747069_zpid/#charts-and-data,http://www.zillow.com/homes/24747069_zpid/,http://www.zillow.com/homes/comps/24747069_zpid/,24747069,1003771,04/11/2016,,,0.209257928088,0,793000,09/10/2015,9.0,327
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
1337430,545,85890,110430,147240,902182.5,877642.5,840832.5

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,428,ALICE St #805,Oakland,CA,94607,32,40732073,1,1.0,784,,2006,37.795768,-122.27013,http://www.redfin.com/CA/Oakland/428-Alice-St-94607/unit-805/home/12116101,,http://www.zillow.com/homedetails/428-Alice-St-APT-805-Oakland-CA-94607/79538892_zpid/,http://www.zillow.com/homedetails/428-Alice-St-APT-805-Oakland-CA-94607/79538892_zpid/#charts-and-data,http://www.zillow.com/homes/79538892_zpid/,http://www.zillow.com/homes/comps/79538892_zpid/,79538892,539991,04/11/2016,2700,04/12/2016,0,0
redfin,7,Embarcadero W APT 107,Oakland,CA,94607,0,,1,1.0,668,69696,1974,37.792068,-122.26867,,,http://www.zillow.com/homedetails/7-Embarcadero-W-APT-107-Oakland-CA-94607/24737181_zpid/,http://www.zillow.com/homedetails/7-Embarcadero-W-APT-107-Oakland-CA-94607/24737181_zpid/#charts-and-data,http://www.zillow.com/homes/24737181_zpid/,http://www.zillow.com/homes/comps/24737181_zpid/,24737181,355451,04/11/2016,,,0.267784681758,0,360000,06/08/2015,7.0,538
redfin,5,Embarcadero W APT 124,Oakland,CA,94607,0,,1,1.0,668,69696,1974,37.792049,-122.268613,,,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-124-Oakland-CA-94607/24737198_zpid/,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-124-Oakland-CA-94607/24737198_zpid/#charts-and-data,http://www.zillow.com/homes/24737198_zpid/,http://www.zillow.com/homes/comps/24737198_zpid/,24737198,322956,04/11/2016,,,0.269976693863,0,305000,05/07/2015,9.0,456
redfin,5,Embarcadero W APT 126,Oakland,CA,94607,0,,1,1.0,668,69696,1974,37.79167,-122.268321,,,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-126-Oakland-CA-94607/24737200_zpid/,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-126-Oakland-CA-94607/24737200_zpid/#charts-and-data,http://www.zillow.com/homes/24737200_zpid/,http://www.zillow.com/homes/comps/24737200_zpid/,24737200,265305,04/11/2016,,,0.299876458303,0,352500,01/22/2016,7.0,527
redfin,7,Embarcadero W APT 204,Oakland,CA,94607,0,,1,1.0,668,69696,1974,37.792068,-122.26867,,,http://www.zillow.com/homedetails/7-Embarcadero-W-APT-204-Oakland-CA-94607/24737228_zpid/,http://www.zillow.com/homedetails/7-Embarcadero-W-APT-204-Oakland-CA-94607/24737228_zpid/#charts-and-data,http://www.zillow.com/homes/24737228_zpid/,http://www.zillow.com/homes/comps/24737228_zpid/,24737228,354966,04/11/2016,,,0.267784681758,0,270000,05/28/2015,11.0,404
redfin,5,Embarcadero W APT 210,Oakland,CA,94607,0,,1,1.0,668,69696,1975,37.792049,-122.268613,,,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-210-Oakland-CA-94607/24737234_zpid/,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-210-Oakland-CA-94607/24737234_zpid/#charts-and-data,http://www.zillow.com/homes/24737234_zpid/,http://www.zillow.com/homes/comps/24737234_zpid/,24737234,314208,04/11/2016,,,0.269976693863,0,525000,06/15/2015,2.0,785
redfin,5,Embarcadero W APT 224,Oakland,CA,94607,0,,1,1.0,668,69696,1974,37.792049,-122.268613,,,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-224-Oakland-CA-94607/24737248_zpid/,http://www.zillow.com/homedetails/5-Embarcadero-W-APT-224-Oakland-CA-94607/24737248_zpid/#charts-and-data,http://www.zillow.com/homes/24737248_zpid/,http://www.zillow.com/homes/comps/24737248_zpid/,24737248,324341,04/11/2016,,,0.269976693863,0,325000,10/15/2015,8.0,486
redfin,3,Embarcadero W APT 232,Oakland,CA,94607,0,,1,1.0,668,69696,1974,37.79203,-122.268558,,,http://www.zillow.com/homedetails/3-Embarcadero-W-APT-232-Oakland-CA-94607/24737320_zpid/,http://www.zillow.com/homedetails/3-Embarcadero-W-APT-232-Oakland-CA-94607/24737320_zpid/#charts-and-data,http://www.zillow.com/homes/24737320_zpid/,http://www.zillow.com/homes/comps/24737320_zpid/,24737320,366585,04/11/2016,,,0.272158512195,0,350000,07/01/2015,7.0,523
redfin,801,Franklin St APT 711,Oakland,CA,94607,0,,1,1.0,880,69696,1976,37.800292,-122.272918,,,http://www.zillow.com/homedetails/801-Franklin-St-APT-711-Oakland-CA-94607/24737691_zpid/,http://www.zillow.com/homedetails/801-Franklin-St-APT-711-Oakland-CA-94607/24737691_zpid/#charts-and-data,http://www.zillow.com/homes/24737691_zpid/,http://www.zillow.com/homes/comps/24737691_zpid/,24737691,279177,04/11/2016,,,0.347668764132,0,310000,03/01/2016,9.0,352
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
398272,508,27440,35280,47040,261264.0,253424.0,241664.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,4205,West St,Oakland,CA,94608,31,40732188,2,1.5,1387,3486,1908,37.832143,-122.270801,http://www.redfin.com/CA/Oakland/4205-West-St-94608/home/1902062,,http://www.zillow.com/homedetails/4205-West-St-Oakland-CA-94608/24750075_zpid/,http://www.zillow.com/homedetails/4205-West-St-Oakland-CA-94608/24750075_zpid/#charts-and-data,http://www.zillow.com/homes/24750075_zpid/,http://www.zillow.com/homes/comps/24750075_zpid/,24750075,792847,04/11/2016,3600,04/12/2016,0,0
redfin,3917,Market St,Oakland,CA,94608,0,,3,1.0,1333,3641,1940,37.830201,-122.274362,,,http://www.zillow.com/homedetails/3917-Market-St-Oakland-CA-94608/24748332_zpid/,http://www.zillow.com/homedetails/3917-Market-St-Oakland-CA-94608/24748332_zpid/#charts-and-data,http://www.zillow.com/homes/24748332_zpid/,http://www.zillow.com/homes/comps/24748332_zpid/,24748332,782040,04/11/2016,,,0.236151440664,0,750000,04/29/2015,3.0,562
redfin,3715,West St,Oakland,CA,94608,0,,3,2.0,1364,2914,1907,37.827074,-122.272082,,,http://www.zillow.com/homedetails/3715-West-St-Oakland-CA-94608/24748459_zpid/,http://www.zillow.com/homedetails/3715-West-St-Oakland-CA-94608/24748459_zpid/#charts-and-data,http://www.zillow.com/homes/24748459_zpid/,http://www.zillow.com/homes/comps/24748459_zpid/,24748459,497042,04/11/2016,,,0.357142067222,0,550000,07/10/2015,8.0,403
redfin,3918,Lusk St,Oakland,CA,94608,0,,3,2.0,1544,3999,1906,37.829849,-122.27186,,,http://www.zillow.com/homedetails/3918-Lusk-St-Oakland-CA-94608/24748546_zpid/,http://www.zillow.com/homedetails/3918-Lusk-St-Oakland-CA-94608/24748546_zpid/#charts-and-data,http://www.zillow.com/homes/24748546_zpid/,http://www.zillow.com/homes/comps/24748546_zpid/,24748546,858732,04/11/2016,,,0.16870683201,0,818000,06/19/2015,3.0,529
redfin,4109,West St,Oakland,CA,94608,0,,2,1.0,1291,4080,1905,37.831257,-122.271058,,,http://www.zillow.com/homedetails/4109-West-St-Oakland-CA-94608/24749769_zpid/,http://www.zillow.com/homedetails/4109-West-St-Oakland-CA-94608/24749769_zpid/#charts-and-data,http://www.zillow.com/homes/24749769_zpid/,http://www.zillow.com/homes/comps/24749769_zpid/,24749769,744800,04/11/2016,,,0.0628025550917,0,400000,12/01/2015,10.0,309
redfin,963,45th St,Oakland,CA,94608,0,,3,2.0,1244,3484,1923,37.834536,-122.274864,,,http://www.zillow.com/homedetails/963-45th-St-Oakland-CA-94608/24749973_zpid/,http://www.zillow.com/homedetails/963-45th-St-Oakland-CA-94608/24749973_zpid/#charts-and-data,http://www.zillow.com/homes/24749973_zpid/,http://www.zillow.com/homes/comps/24749973_zpid/,24749973,798546,04/11/2016,,,0.276578333945,0,771000,05/20/2015,3.0,619
redfin,860,42nd St,Oakland,CA,94608,0,,2,2.0,1356,3000,1920,37.832433,-122.272571,,,http://www.zillow.com/homedetails/860-42nd-St-Oakland-CA-94608/24750083_zpid/,http://www.zillow.com/homedetails/860-42nd-St-Oakland-CA-94608/24750083_zpid/#charts-and-data,http://www.zillow.com/homes/24750083_zpid/,http://www.zillow.com/homes/comps/24750083_zpid/,24750083,707580,04/11/2016,,,0.0986461090653,0,520100,05/08/2015,7.0,383
redfin,734,43rd St,Oakland,CA,94609,0,,3,2.0,1424,5000,1923,37.832697,-122.269648,,,http://www.zillow.com/homedetails/734-43rd-St-Oakland-CA-94609/24750150_zpid/,http://www.zillow.com/homedetails/734-43rd-St-Oakland-CA-94609/24750150_zpid/#charts-and-data,http://www.zillow.com/homes/24750150_zpid/,http://www.zillow.com/homes/comps/24750150_zpid/,24750150,873604,04/11/2016,,,0.0736481920248,0,835000,07/21/2015,3.0,586
principal_arv,avg $/sqft,rehab_light,rehab_med,rehab_high,mao_light,mao_med,mao_high
671308,484,48545,62415,83220,439936.0,426066.0,405261.0

prop type, address #, address st, city, state, zip, dom, listing_id, beds, baths, sqfootage, lotsize, yearbuilt, latitude, longitude, redfin link, chartlink, homelink, graphlink, maplink, compslink, zpid, zestimate, lastupdated, rentestimate, lastupdated_rent, distance, # hot words, sold price, sold date, comp score, $/sqft
redfin,7125,Marlborough Ter,Berkeley,CA,94705,30,40732222,3,3.0,2896,7112,1995,37.861652,-122.22442,http://www.redfin.com/CA/Berkeley/7125-Marlborough-Ter-94705/home/1703737,,http://www.zillow.com/homedetails/7125-Marlborough-Ter-Berkeley-CA-94705/24820912_zpid/,http://www.zillow.com/homedetails/7125-Marlborough-Ter-Berkeley-CA-94705/24820912_zpid/#charts-and-data,http://www.zillow.com/homes/24820912_zpid/,http://www.zillow.com/homes/comps/24820912_zpid/,24820912,1432892,04/11/2016,5500,04/12/2016,0,0
redfin,6865,Bristol Dr,Berkeley,CA,94705,0,,3,2.0,2732,6670,1993,37.856872,-122.224495,,,http://www.zillow.com/homedetails/6865-Bristol-Dr-Berkeley-CA-94705/24820756_zpid/,http://www.zillow.com/homedetails/6865-Bristol-Dr-Berkeley-CA-94705/24820756_zpid/#charts-and-data,http://www.zillow.com/homes/24820756_zpid/,http://www.zillow.com/homes/comps/24820756_zpid/,24820756,1210650,04/11/2016,,,0.33029079591,0,1133500,07/30/2015,5.0,414
